OBJECTID *,IN_FID,NEAR_FID,NEAR_DIST,name_chk,dir_chk,Sensor_ID,MHN_ID
320,353,537,16.170989,100,pass,IL-TESTTSC-I_80-E-35069,20450-14439-1
321,354,96,1.4225,50,fail,IL-TESTTSC-KENNEDY_REVERSIBLE-W-2305,21410-21450-1
322,355,668,10.847383,100,pass,IL-TESTTSC-EDENS-N-1119,13535-20637-1
323,356,265,15.027531,100,pass,IL-TESTTSC-I_290-W-4137,9961-20132-1
324,357,632,0.927074,100,pass,IL-TESTTSC-KINGERY-E-8108,20427-16714-1
325,358,268,4.551146,100,pass,IL-TESTTSC-I_290-W-4135,10042-9961-1
326,359,1754,4.610982,29,fail,IL-TESTTSC-DAN_RYAN-N-5058,15709-15710-1
327,360,849,15.835592,58,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5257,15738-15692-1
328,361,823,2.198947,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5019,15302-20787-1
329,362,324,14.220894,100,pass,IL-TESTTSC-I_290-E-4037,11423-20201-1
330,363,335,15.067904,100,pass,IL-TESTTSC-I_290-W-4104,11486-20196-1
331,364,659,3.50475,100,pass,IL-TESTTSC-EDENS-S-1014,13299-20628-1
332,366,386,16.923921,100,pass,IL-TESTTSC-I_57-S-9130,20449-20455-1
333,367,283,20.685297,100,fail,IL-TESTTSC-ROUTE_53-N-11111,10380-10340-1
334,369,520,13.422077,100,pass,IL-TESTTSC-I_80-W-35127,20467-20487-1
335,370,273,14.033707,100,pass,IL-TESTTSC-I_290-W-4126,10143-10080-1
336,371,122,1.34946,100,pass,IL-TESTTSC-KENNEDY-W-2115,21425-21419-1
337,372,833,20.282714,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5181,15664-15706-1
338,373,838,21.580954,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5092,15686-15738-1
339,375,76,10.78355,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10011,21301-21295-1
340,376,1145,16.818858,100,pass,IL-TESTTSC-STEVENSON-N-6036,21127-21126-1
341,377,1139,20.396703,100,pass,IL-TESTTSC-I_55-S-6148,21153-10262-1
342,378,23,16.486058,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10203,15191-20035-1
343,379,438,24.38933,100,fail,IL-TESTTSC-ROUTE_53_EXPRESS-S-11201,20109-20129-1
344,380,103,3.405988,100,pass,IL-TESTTSC-KENNEDY-W-2103,21364-21357-1
345,381,829,20.324926,100,pass,IL-TESTTSC-STEVENSON-N-6056,15615-20801-1
346,382,1069,9.660548,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5103,15275-15274-1
347,383,679,4.12082,100,pass,IL-TESTTSC-EDENS-N-1132,20609-12824-1
348,384,20,9.43959,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10202,15110-15159-1
349,385,98,4.276075,50,pass,IL-TESTTSC-KENNEDY_REVERSIBLE-E-2203,21405-21410-1
350,386,1167,7.149036,100,pass,IL-TESTTSC-BISHOP_FORD-N-7011,21202-21198-1
351,387,1040,11.106056,100,pass,IL-TESTTSC-EISENHOWER-E-3021,13998-21051-1
352,388,853,8.317597,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5088,15783-15686-1
353,389,1051,11.284699,100,pass,IL-TESTTSC-EISENHOWER-W-3111,14463-14274-1
354,391,262,19.50383,100,fail,IL-TESTTSC-ROUTE_53-S-11013,9933-20109-1
355,392,626,20.575102,100,pass,IL-TESTTSC-I_57-N-9009,20399-20397-1
356,393,156,6.476267,100,pass,IL-TESTTSC-KENNEDY-W-2114,21430-21427-1
357,394,1039,12.070467,100,pass,IL-TESTTSC-EISENHOWER-W-3114,13899-13694-1
358,395,361,8.121583,100,pass,IL-TESTTSC-STEVENSON-S-6133,12048-20304-1
359,396,1060,10.170217,100,pass,IL-TESTTSC-EISENHOWER-E-3028,14788-14912-1
360,398,487,16.36332,100,fail,IL-TESTTSC-ROUTE_53-N-11113,20069-10321-1
361,399,834,22.190704,100,pass,IL-TESTTSC-DAN_RYAN-S-5305,15672-15685-1
362,400,853,15.221142,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5091,15783-15686-1
363,401,876,9.579405,100,pass,IL-TESTTSC-BISHOP_FORD-N-7028,16015-15969-1
364,402,882,4.099418,100,pass,IL-TESTTSC-BISHOP_FORD-S-7104,16214-16254-1
365,403,1027,12.922392,100,pass,IL-TESTTSC-EISENHOWER-E-3014,13349-21076-1
366,404,84,9.331604,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10006,21312-21308-1
367,405,1164,10.185467,100,pass,IL-TESTTSC-I_57-S-9113,21184-21203-1
368,406,1400,12.029091,100,pass,IL-TESTTSC-KENNEDY-W-2135,12362-21613-1
369,407,1024,15.900424,100,pass,IL-TESTTSC-EISENHOWER-W-3120,13064-21055-1
370,408,2164,16.923743,100,pass,IL-TESTTSC-I_55-S-6157,9459-8843-1
371,409,548,20.783245,100,pass,IL-TESTTSC-I_57-N-9005,20446-20414-1
372,411,1361,23.999176,100,pass,IL-TESTTSC-I_55-S-6142,11097-21742-1
373,413,312,24.554552,100,pass,IL-TESTTSC-STEVENSON-N-6021,11153-20321-1
374,414,1472,21.270687,100,pass,IL-TESTTSC-KENNEDY-W-2134,21629-12537-1
375,415,1072,5.026014,100,pass,IL-TESTTSC-BISHOP_FORD-N-7008,16335-16364-1
376,416,890,3.429739,100,pass,IL-TESTTSC-BISHOP_FORD-S-7114,16277-16357-1
377,417,520,17.084281,100,pass,IL-TESTTSC-I_80-W-35130,20467-20487-1
378,418,1400,15.204755,100,pass,IL-TESTTSC-NORTHWEST_TOLL-W-91101,12362-21613-1
379,419,450,19.222187,100,pass,IL-TESTTSC-STEVENSON-S-6128,20282-20289-1
380,421,666,1.12476,100,pass,IL-TESTTSC-EDENS-S-1019,13513-13512-1
381,422,859,12.080333,100,pass,IL-TESTTSC-I_57-S-9101,15835-15444-1
382,424,1665,2.308797,100,pass,IL-TESTTSC-KENNEDY-E-2017,13416-21342-1
383,425,1161,16.947189,100,pass,IL-TESTTSC-EISENHOWER-E-3016,21075-13514-1
384,426,1034,15.946555,100,pass,IL-TESTTSC-EISENHOWER-E-3019,13693-13891-1
385,427,1072,1.655652,100,pass,IL-TESTTSC-BISHOP_FORD-N-7007,16335-16364-1
386,428,188,16.787347,100,pass,IL-TESTTSC-EISENHOWER-W-3104,15303-15173-1
387,429,406,17.089183,89,fail,IL-TESTTSC-KINGERY-W-8008,16355-20428-1
388,430,105,5.160553,100,pass,IL-TESTTSC-KENNEDY-E-2023,21378-21379-1
389,431,521,20.088186,100,pass,IL-TESTTSC-I_80-E-35055,20466-20478-1
390,432,168,0.419544,100,pass,IL-TESTTSC-KENNEDY-W-2125,21347-21341-1
391,433,988,26.61435,100,pass,IL-TESTTSC-I_55-N-6001,8842-21177-1
392,434,692,5.403831,100,pass,IL-TESTTSC-EDENS-N-1120,20637-13531-1
393,436,394,17.225895,100,pass,IL-TESTTSC-I_80-W-35103,14440-20448-1
394,437,520,15.632397,100,pass,IL-TESTTSC-I_80-W-35131,20467-20487-1
395,438,664,4.143711,100,pass,IL-TESTTSC-EDENS-S-1025,13476-20652-1
396,439,209,7.935381,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10005,21968-21312-1
397,440,573,8.813776,100,pass,IL-TESTTSC-BISHOP_FORD-N-7004,20400-20395-1
398,441,175,5.199538,50,pass,IL-TESTTSC-KENNEDY_REVERSIBLE-W-2302,21458-21414-1
399,442,40,0.213225,100,pass,IL-TESTTSC-KENNEDY-E-2041,15260-21047-1
400,443,203,15.242309,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-S-10104,21957-21961-1
401,445,1189,1.073859,100,pass,IL-TESTTSC-BISHOP_FORD-N-7006,21220-16335-1
402,446,261,22.543698,100,pass,IL-TESTTSC-I_290-E-4004,9931-20137-1
403,447,1039,8.502552,100,pass,IL-TESTTSC-EISENHOWER-W-3115,13899-13694-1
404,448,32,24.539625,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10301,16056-20046-1
405,449,988,26.46375,100,pass,IL-TESTTSC-I_55-N-6002,8842-21177-1
406,450,523,24.727757,100,pass,IL-TESTTSC-I_80-E-35063,20474-20461-1
407,451,674,19.151043,100,pass,IL-TESTTSC-EDENS-N-1106,13648-20675-1
408,452,553,6.135946,100,pass,IL-TESTTSC-I_290-W-4109,20181-11357-1
409,453,77,14.141326,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-S-10109,21303-21306-1
410,454,2135,15.568141,100,pass,IL-TESTTSC-STEVENSON-N-6052,14768-20810-1
411,455,524,11.792788,100,pass,IL-TESTTSC-I_80-W-35116,20476-12398-1
412,456,332,19.836533,100,pass,IL-TESTTSC-STEVENSON-S-6137,11468-20337-1
413,457,872,5.415292,100,pass,IL-TESTTSC-BISHOP_FORD-N-7029,15969-15947-1
414,458,155,10.273193,100,pass,IL-TESTTSC-KENNEDY-W-2113,21435-21433-1
415,460,681,8.91262,100,pass,IL-TESTTSC-EDENS-N-1116,20650-13576-1
416,462,928,7.00786,100,pass,IL-TESTTSC-BISHOP_FORD-N-7017,20868-16274-1
417,463,282,20.897668,100,fail,IL-TESTTSC-ROUTE_53-S-11006,10359-20073-1
418,464,2207,15.702717,100,pass,IL-TESTTSC-I_55-S-6211,8263-8267-1
419,465,46,10.882646,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10311,15485-19902-1
420,466,360,17.333011,100,pass,IL-TESTTSC-EISENHOWER-W-3129,20216-20224-1
421,467,818,14.865926,100,pass,IL-TESTTSC-I_57-N-9026,14978-15026-1
422,468,1158,14.944122,100,pass,IL-TESTTSC-EISENHOWER-W-3118,21071-13345-1
423,469,833,18.131107,58,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5351,15664-15706-1
424,470,70,56.743048,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10017,21282-21281-1
425,471,430,13.305178,100,fail,IL-TESTTSC-ROUTE_53-N-11108,20090-10166-1
426,472,910,4.38993,100,pass,IL-TESTTSC-STEVENSON-S-6106,20807-20812-1
427,473,144,9.311244,100,pass,IL-TESTTSC-KENNEDY-E-2028,21415-21418-1
428,474,546,17.960732,100,pass,IL-TESTTSC-I_80-W-35109,20459-20471-1
429,478,890,14.291166,100,pass,IL-TESTTSC-BISHOP_FORD-S-7116,16277-16357-1
430,479,192,25.853794,100,pass,IL-TESTTSC-EISENHOWER-W-3102,15546-15303-1
431,480,366,16.867819,100,pass,IL-TESTTSC-I_80-E-35051,12288-20468-1
432,481,277,8.907901,40,fail,IL-TESTTSC-ROUTE_53_I_355_CONNECTOR-N-24105,10184-10143-1
433,483,487,12.596977,100,fail,IL-TESTTSC-ROUTE_53-N-11114,20069-10321-1
434,484,441,22.367293,100,pass,IL-TESTTSC-I_290-E-4006,20137-20138-1
435,485,438,27.448866,100,fail,IL-TESTTSC-ROUTE_53-N-11102,20109-20129-1
436,486,482,18.649592,100,pass,IL-TESTTSC-EISENHOWER-E-3005,20213-12199-1
437,487,271,25.695437,40,fail,IL-TESTTSC-ROUTE_53_I_355_CONNECTOR-N-24104,10101-10165-1
438,488,607,22.962274,40,pass,IL-TESTTSC-I_290-E-4002,20127-20110-1
439,489,661,2.670699,100,pass,IL-TESTTSC-EDENS-N-1123,13418-13316-1
440,490,442,17.07754,100,pass,IL-TESTTSC-I_290-E-4009,20138-10026-1
441,491,171,1.642226,100,pass,IL-TESTTSC-EDENS-N-1101,21354-21349-1
442,492,1016,22.404905,100,pass,IL-TESTTSC-I_55-N-6013,10393-21143-1
443,493,670,10.621897,100,pass,IL-TESTTSC-EDENS-N-1117,13576-20644-1
444,494,1409,7.477352,100,pass,IL-TESTTSC-KENNEDY-E-2010,12644-12828-1
445,495,494,5.494562,100,pass,IL-TESTTSC-I_290-E-4026,20165-11144-1
446,496,858,9.471402,100,pass,IL-TESTTSC-DAN_RYAN-N-5201,23900-15784-1
447,498,869,15.335082,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5199,15933-15927-1
448,499,1768,5.049182,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5084,15919-15920-1
449,500,1336,13.846905,100,pass,IL-TESTTSC-I_55-N-6018,10738-21738-1
450,501,1149,16.279227,100,pass,IL-TESTTSC-STEVENSON-N-6041,21122-13534-1
451,502,654,12.940215,100,pass,IL-TESTTSC-EDENS-S-1005,13045-13076-1
452,503,607,21.376614,100,fail,IL-TESTTSC-ROUTE_53_EXPRESS-N-11302,20127-20110-1
453,504,988,22.155327,100,pass,IL-TESTTSC-I_55-N-6004,8842-21177-1
454,505,833,21.147395,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5182,15664-15706-1
455,506,437,25.510347,100,fail,IL-TESTTSC-ROUTE_53-S-11011,20105-20106-1
456,507,128,6.646854,100,pass,IL-TESTTSC-KENNEDY-W-2112,21440-21435-1
457,508,629,1.749869,100,pass,IL-TESTTSC-I_57-S-9122,20372-20396-1
458,511,572,12.078014,100,pass,IL-TESTTSC-I_80-E-35041,20488-12288-1
459,512,667,3.577154,100,pass,IL-TESTTSC-EDENS-N-1121,13531-20633-1
460,513,849,11.115841,58,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5258,15738-15692-1
461,514,849,20.479604,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5095,15738-15692-1
462,515,299,17.363687,100,pass,IL-TESTTSC-I_80-E-35040,20491-20488-1
463,517,680,6.84912,100,pass,IL-TESTTSC-EDENS-S-1027,20661-20662-1
464,518,1193,4.420013,100,pass,IL-TESTTSC-I_57-S-9118,21203-14668-1
465,519,167,2.291119,100,pass,IL-TESTTSC-KENNEDY-E-2019,21342-21346-1
466,520,572,20.315677,100,pass,IL-TESTTSC-I_80-E-35050,20488-12288-1
467,521,615,22.314139,100,pass,IL-TESTTSC-I_290-E-4039,20206-11623-1
468,522,833,20.308374,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5180,15664-15706-1
469,524,444,25.852538,100,pass,IL-TESTTSC-I_290-W-4129,10086-20139-1
470,525,906,12.185808,100,pass,IL-TESTTSC-STEVENSON-S-6102,20800-20799-1
471,526,98,4.276075,50,fail,IL-TESTTSC-KENNEDY_REVERSIBLE-W-2306,21405-21410-1
472,527,2136,18.396274,100,pass,IL-TESTTSC-STEVENSON-N-6051,21109-14768-1
473,528,312,19.02877,100,pass,IL-TESTTSC-STEVENSON-N-6022,11153-20321-1
474,529,59,20.415227,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10212,21260-21265-1
475,530,1065,6.137939,100,pass,IL-TESTTSC-EISENHOWER-E-3030,14980-15238-1
476,531,493,7.052617,100,pass,IL-TESTTSC-I_290-W-4121,20156-10184-1
477,532,91,5.193757,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10304,16093-21273-1
478,533,188,11.538349,100,pass,IL-TESTTSC-EISENHOWER-W-3103,15303-15173-1
479,534,147,7.264338,100,pass,IL-TESTTSC-KENNEDY-W-2107,21491-21486-1
480,535,537,19.020057,100,pass,IL-TESTTSC-I_80-E-35066,20450-14439-1
481,536,1148,6.855663,100,pass,IL-TESTTSC-STEVENSON-S-6122,21125-13033-1
482,537,450,18.801595,100,pass,IL-TESTTSC-STEVENSON-S-6126,20282-20289-1
483,538,1765,93.272757,52,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5053,15895-15822-1
484,539,42,0.533702,100,pass,IL-TESTTSC-KENNEDY-W-2104,20991-15285-1
485,540,2164,17.827003,100,pass,IL-TESTTSC-I_55-S-6156,9459-8843-1
486,541,1524,23.018224,100,pass,IL-TESTTSC-I_55-S-6143,21742-21743-1
487,542,882,12.615038,100,pass,IL-TESTTSC-BISHOP_FORD-S-7103,16214-16254-1
488,543,18,13.687236,87,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10201,15072-15110-1
489,544,1144,23.15937,100,pass,IL-TESTTSC-I_55-S-6147,21146-21149-1
490,545,351,8.379683,100,pass,IL-TESTTSC-EISENHOWER-W-3130,23973-11624-1
491,546,1046,14.038758,100,pass,IL-TESTTSC-EISENHOWER-W-3112,14274-14222-1
492,547,438,20.927412,100,fail,IL-TESTTSC-ROUTE_53-S-11015,20109-20129-1
493,548,912,9.740214,50,fail,IL-TESTTSC-STEVENSON-S-6105,20804-15302-1
494,549,163,10.808096,100,pass,IL-TESTTSC-KENNEDY-E-2024,21381-21387-1
495,550,162,11.504915,100,pass,IL-TESTTSC-KENNEDY-W-2120,21388-21382-1
496,551,300,15.272796,100,pass,IL-TESTTSC-I_80-W-35132,20487-20490-1
497,552,412,14.258146,100,pass,IL-TESTTSC-KINGERY-W-8003,16715-16493-1
498,553,1131,0.169412,100,pass,IL-TESTTSC-I_55-S-6174,21230-8431-1
499,554,696,1.727995,100,pass,IL-TESTTSC-EDENS-S-1015,20628-13419-1
500,555,666,7.528664,100,pass,IL-TESTTSC-EDENS-S-1018,13513-13512-1
501,556,200,4.665937,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-S-10103,21286-21957-1
502,557,423,19.855476,100,pass,IL-TESTTSC-STEVENSON-N-6025,20310-20306-1
503,558,50,16.54121,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-S-10111,21306-21309-1
504,559,1525,17.415758,100,pass,IL-TESTTSC-I_55-N-6015,21143-21748-1
505,560,1033,7.378341,100,pass,IL-TESTTSC-EISENHOWER-W-3116,13643-13515-1
506,561,30,2.569239,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10217,16071-20043-1
507,562,479,15.911065,100,pass,IL-TESTTSC-EISENHOWER-W-3127,20212-12132-1
508,563,828,18.628781,100,pass,IL-TESTTSC-I_57-S-9103,15444-20838-1
509,564,665,4.109783,100,pass,IL-TESTTSC-EDENS-S-1020,13512-20642-1
510,565,984,8.252682,100,pass,IL-TESTTSC-I_55-S-6180,8431-21232-1
511,567,270,21.568226,100,pass,IL-TESTTSC-I_290-W-4127,10080-20146-1
512,568,630,24.056031,100,pass,IL-TESTTSC-I_57-N-9007,20414-20399-1
513,569,363,22.022065,100,pass,IL-TESTTSC-STEVENSON-N-6032,12157-12808-1
514,570,485,5.526118,100,pass,IL-TESTTSC-EISENHOWER-W-3125,20211-12286-1
515,571,41,2.815096,100,pass,IL-TESTTSC-KENNEDY-W-2102,15295-20991-1
516,572,178,23.577071,100,pass,IL-TESTTSC-EDENS-N-1103,13710-20685-1
517,573,874,13.574962,100,pass,IL-TESTTSC-BISHOP_FORD-S-7102,15994-16214-1
518,575,821,18.940959,100,pass,IL-TESTTSC-I_57-S-9107,15043-14971-1
519,577,831,22.838552,29,fail,IL-TESTTSC-DAN_RYAN-S-5154,15661-15759-1
520,578,923,14.772084,100,pass,IL-TESTTSC-BISHOP_FORD-S-7108,20856-16211-1
521,579,826,5.651977,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5017,15406-20804-1
522,580,524,4.29161,100,pass,IL-TESTTSC-I_80-W-35118,20476-12398-1
523,581,520,10.808391,100,pass,IL-TESTTSC-I_80-W-35123,20467-20487-1
524,582,681,2.252571,100,pass,IL-TESTTSC-EDENS-N-1115,20650-13576-1
525,583,1165,10.436217,100,pass,IL-TESTTSC-BISHOP_FORD-S-7122,21218-21219-1
526,584,632,11.90289,100,pass,IL-TESTTSC-KINGERY-E-8105,20427-16714-1
527,586,392,17.155216,100,pass,IL-TESTTSC-I_80-W-35108,20454-20459-1
528,587,438,27.58479,40,pass,IL-TESTTSC-I_290_EXPRESS-E-4201,20109-20129-1
529,588,1420,12.872955,100,pass,IL-TESTTSC-KENNEDY-E-2014,13173-13220-1
530,589,572,13.048039,100,pass,IL-TESTTSC-I_80-E-35048,20488-12288-1
531,591,1064,7.642048,100,pass,IL-TESTTSC-I_57-N-9021,14976-21178-1
532,592,188,7.761075,100,pass,IL-TESTTSC-EISENHOWER-W-3105,15303-15173-1
533,593,493,6.403119,100,pass,IL-TESTTSC-I_290-W-4120,20156-10184-1
534,594,1206,9.219698,100,pass,IL-TESTTSC-STEVENSON-S-6109,20812-14708-1
535,595,190,1.711536,80,pass,IL-TESTTSC-EISENHOWER-E-3034,15405-15545-1
536,597,916,8.644751,100,pass,IL-TESTTSC-I_57-N-9031,20839-15460-1
537,598,66,16.114654,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10016,16042-21282-1
538,599,910,20.289994,100,pass,IL-TESTTSC-STEVENSON-S-6107,20807-20812-1
539,600,1166,1.816011,100,pass,IL-TESTTSC-BISHOP_FORD-S-7119,21209-16356-1
540,601,2164,21.794216,100,pass,IL-TESTTSC-I_55-S-6158,9459-8843-1
541,603,1059,13.637039,100,pass,IL-TESTTSC-EISENHOWER-W-3108,14755-14678-1
542,604,100,50.041965,50,pass,IL-TESTTSC-KENNEDY_REVERSIBLE-E-2200,21355-21362-1
543,605,1196,16.761575,100,fail,IL-TESTTSC-I_55-S-6150,21168-21172-1
544,606,1104,3.434581,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5022,21088-15295-1
545,607,24,9.590156,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10316,15198-20036-1
546,608,1485,23.08944,100,pass,IL-TESTTSC-KENNEDY-E-2003,21648-11947-1
547,609,27,15.191971,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10204,20035-15204-1
548,610,1031,22.592179,100,pass,IL-TESTTSC-STEVENSON-N-6042,13534-13736-1
549,611,1014,21.689602,100,pass,IL-TESTTSC-I_55-S-6149,10262-21158-1
550,612,1164,6.028346,100,pass,IL-TESTTSC-I_57-S-9114,21184-21203-1
551,613,524,7.673338,100,pass,IL-TESTTSC-I_80-W-35119,20476-12398-1
552,614,103,12.924878,100,pass,IL-TESTTSC-KENNEDY-W-2123,21364-21357-1
553,615,1730,18.045056,100,pass,IL-TESTTSC-I_80-E-35071,14439-14631-1
554,616,554,6.411361,100,pass,IL-TESTTSC-I_290-W-4108,20188-11409-1
555,617,845,15.50709,100,pass,IL-TESTTSC-STEVENSON-S-6104,15712-20806-1
556,619,226,1.488119,100,pass,IL-TESTTSC-I_57-S-9121,14566-20372-1
557,620,99,11.237877,100,pass,IL-TESTTSC-KENNEDY-E-2020,21346-21355-1
558,621,589,15.537574,100,pass,IL-TESTTSC-I_290-E-4035,20195-11415-1
559,622,686,8.018276,100,pass,IL-TESTTSC-EDENS-S-1022,20643-13568-1
560,623,2163,17.236009,100,pass,IL-TESTTSC-I_55-S-6154,21174-9459-1
561,624,486,24.379542,100,fail,IL-TESTTSC-ROUTE_53-S-11004,20068-10315-1
562,625,840,11.058061,100,pass,IL-TESTTSC-DAN_RYAN-N-5203,15704-15726-1
563,626,363,27.406685,100,pass,IL-TESTTSC-STEVENSON-N-6030,12157-12808-1
564,628,1017,16.904839,100,pass,IL-TESTTSC-I_55-S-6145,10669-21146-1
565,630,2147,16.07733,100,fail,IL-TESTTSC-ROUTE_53-S-11001,10133-10276-1
566,631,669,14.976675,100,pass,IL-TESTTSC-EDENS-S-1024,13568-13476-1
567,632,1104,4.055479,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5023,21088-15295-1
568,633,1152,19.349684,100,pass,IL-TESTTSC-STEVENSON-N-6044,21117-21116-1
569,634,869,16.706435,52,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5158,15933-15927-1
570,635,267,16.523161,100,pass,IL-TESTTSC-I_290-E-4011,10026-10076-1
571,636,867,12.030928,100,pass,IL-TESTTSC-BISHOP_FORD-S-7100,15927-15994-1
572,637,484,23.271314,100,pass,IL-TESTTSC-EISENHOWER-E-3006,20215-12343-1
573,638,854,10.093708,100,pass,IL-TESTTSC-DAN_RYAN-N-5202,15784-15736-1
574,639,387,11.508116,100,pass,IL-TESTTSC-I_57-N-9002,20460-20453-1
575,640,833,11.31633,58,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5350,15664-15706-1
576,641,1025,19.166741,100,pass,IL-TESTTSC-STEVENSON-N-6040,13101-21122-1
577,642,838,14.012192,58,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5256,15686-15738-1
578,643,924,14.496259,100,pass,IL-TESTTSC-BISHOP_FORD-S-7107,20848-16223-1
579,644,658,8.004745,100,pass,IL-TESTTSC-EDENS-N-1127,13201-20620-1
580,645,209,18.935466,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-N-10004,21968-21312-1
581,646,2148,12.872791,100,fail,IL-TESTTSC-ROUTE_53-N-11115,10321-10149-1
582,647,1616,19.124047,100,pass,IL-TESTTSC-KENNEDY-E-2008,21631-21630-1
583,648,585,28.724561,100,fail,IL-TESTTSC-ROUTE_53-S-11003,20064-20068-1
584,649,1162,11.096187,100,pass,IL-TESTTSC-EISENHOWER-E-3022,21051-14225-1
585,650,444,14.546666,100,pass,IL-TESTTSC-I_290-W-4130,10086-20139-1
586,651,1425,1.96098,100,pass,IL-TESTTSC-KENNEDY-W-2128,13383-13270-1
587,652,360,19.648704,100,pass,IL-TESTTSC-EISENHOWER-W-3128,20216-20224-1
588,653,1424,12.090759,100,pass,IL-TESTTSC-KENNEDY-W-2129,13270-13179-1
589,654,607,22.962274,40,pass,IL-TESTTSC-I_290_EXPRESS-E-4202,20127-20110-1
590,655,633,12.038425,89,fail,IL-TESTTSC-KINGERY-W-8005,20424-20426-1
591,656,345,5.867279,100,pass,IL-TESTTSC-EISENHOWER-E-3001,11623-20217-1
592,658,447,23.349055,100,pass,IL-TESTTSC-STEVENSON-N-6028,20303-20298-1
593,660,1067,8.549497,100,pass,IL-TESTTSC-EISENHOWER-W-3106,15173-14981-1
594,661,1040,8.847376,100,pass,IL-TESTTSC-EISENHOWER-E-3020,13998-21051-1
595,662,1187,3.999627,100,pass,IL-TESTTSC-BISHOP_FORD-N-7010,21208-21202-1
596,663,1054,8.488406,100,pass,IL-TESTTSC-EISENHOWER-W-3109,14635-14520-1
597,664,503,4.245353,100,pass,IL-TESTTSC-I_290-E-22912,20162-20165-1
598,665,318,17.360922,100,pass,IL-TESTTSC-I_290-E-4033,11389-20189-1
599,666,523,18.12347,100,pass,IL-TESTTSC-I_80-E-35061,20474-20461-1
600,667,363,25.391228,100,pass,IL-TESTTSC-STEVENSON-N-6029,12157-12808-1
601,668,1415,10.225089,100,pass,IL-TESTTSC-KENNEDY-E-2011,12905-21641-1
602,669,227,10.662403,100,pass,IL-TESTTSC-I_57-N-9014,14561-20370-1
603,670,175,4.657856,50,fail,IL-TESTTSC-KENNEDY_REVERSIBLE-E-2206,21458-21414-1
604,671,1770,18.410609,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5080,15947-15943-1
605,672,659,5.119422,100,pass,IL-TESTTSC-EDENS-S-1011,13299-20628-1
606,673,1027,10.108544,100,pass,IL-TESTTSC-EISENHOWER-E-3015,13349-21076-1
607,674,129,18.038624,100,pass,IL-TESTTSC-KENNEDY-E-2033,21442-21446-1
608,675,701,7.783424,100,pass,IL-TESTTSC-EDENS-S-1001,20599-20605-1
609,677,1022,9.060865,100,pass,IL-TESTTSC-EISENHOWER-E-3011,12978-21065-1
610,678,695,1.898523,100,pass,IL-TESTTSC-EDENS-N-1128,20618-13131-1
611,680,699,2.899407,100,pass,IL-TESTTSC-EDENS-S-1009,20619-13188-1
